crop,storage_type,freshness_score,temperature,humidity,has_rotten_data,raw_days,spoilage_label
carrot,refrigerator,0.734,3.06,84.4,1,20.96,7+ days
carrot,refrigerator,0.5069,3.19,85.9,1,20.27,7+ days
carrot,room_temp,0.2663,32.72,56.36,1,2.14,2-4 days
carrot,room_temp,0.4245,24.77,88.95,1,3.12,2-4 days
carrot,room_temp,0.3861,40.78,65.58,1,1.82,1-2 days
carrot,room_temp,0.4026,36.21,60.53,1,2.58,2-4 days
carrot,room_temp,0.1027,38.23,36.19,1,1.04,1-2 days
carrot,room_temp,0.2183,41.52,92.27,1,1.47,1-2 days
carrot,freezer,0.946,-11.61,59.48,1,123.5,7+ days
carrot,refrigerator,0.7616,5.16,80.29,1,26.32,7+ days
carrot,room_temp,0.2331,20.16,82.17,1,2.32,2-4 days
carrot,room_temp,0.1427,19.82,71.28,1,2.75,2-4 days
carrot,room_temp,0.6003,33.2,59.29,1,2.69,2-4 days
carrot,room_temp,0.2435,37.21,46.03,1,2.32,2-4 days
carrot,room_temp,0.3554,28.0,37.79,1,2.51,2-4 days
carrot,room_temp,0.0838,26.43,67.25,1,2.41,2-4 days
carrot,refrigerator,0.7662,5.11,85.94,1,18.72,7+ days
carrot,room_temp,0.1482,25.59,37.74,1,2.15,2-4 days
carrot,refrigerator,0.9031,3.43,80.36,1,23.31,7+ days
carrot,room_temp,0.1585,31.63,42.48,1,1.42,1-2 days
carrot,refrigerator,0.201,3.09,89.15,1,11.08,7+ days
carrot,refrigerator,0.4448,5.69,81.84,1,15.6,7+ days
carrot,room_temp,0.4521,23.38,65.47,1,3.35,2-4 days
carrot,refrigerator,0.1132,5.93,91.39,1,11.01,7+ days
carrot,room_temp,0.2622,26.58,58.29,1,3.65,2-4 days
carrot,room_temp,0.5245,19.8,37.99,1,4.52,4-7 days
carrot,room_temp,0.3371,32.94,69.8,1,1.99,1-2 days
carrot,freezer,0.8747,-18.9,51.35,1,92.06,7+ days
carrot,room_temp,0.3229,25.03,48.72,1,3.17,2-4 days
carrot,refrigerator,0.2742,4.01,90.73,1,11.55,7+ days
carrot,refrigerator,0.8033,2.44,86.16,1,26.76,7+ days
carrot,refrigerator,0.1297,4.72,80.04,1,9.1,7+ days
carrot,room_temp,0.4651,33.83,89.48,1,1.75,1-2 days
carrot,room_temp,0.1111,41.44,47.89,1,1.02,1-2 days
carrot,freezer,0.3845,-15.77,63.28,1,58.51,7+ days
carrot,refrigerator,0.2819,3.56,90.18,1,12.75,7+ days
carrot,refrigerator,0.1433,2.25,85.07,1,9.76,7+ days
carrot,room_temp,0.5313,35.4,49.83,1,3.46,2-4 days
carrot,refrigerator,0.2983,7.07,90.93,1,12.55,7+ days
carrot,refrigerator,0.5773,2.87,87.21,1,17.49,7+ days
carrot,refrigerator,0.7914,7.11,88.95,1,22.46,7+ days
carrot,refrigerator,0.325,6.88,89.99,1,15.36,7+ days
carrot,room_temp,0.1029,25.76,59.78,1,2.11,2-4 days
carrot,freezer,0.581,-14.02,52.5,1,76.52,7+ days
carrot,freezer,0.456,-10.99,52.3,1,70.4,7+ days
carrot,room_temp,0.2527,33.9,92.4,1,1.45,1-2 days
carrot,refrigerator,0.1283,3.8,84.58,1,9.08,7+ days
carrot,room_temp,0.1644,21.48,50.63,1,3.28,2-4 days
carrot,room_temp,0.6937,30.5,65.62,1,3.94,2-4 days
carrot,refrigerator,0.3431,7.02,81.1,1,15.95,7+ days
carrot,refrigerator,0.8376,6.64,89.19,1,24.12,7+ days
carrot,refrigerator,0.5259,7.1,83.74,1,21.3,7+ days
carrot,room_temp,0.6575,30.08,38.95,1,3.15,2-4 days
carrot,freezer,0.7333,-17.36,60.43,1,101.86,7+ days
carrot,freezer,0.8571,-18.01,60.14,1,118.91,7+ days
carrot,refrigerator,0.6393,7.46,87.66,1,20.16,7+ days
carrot,refrigerator,0.9434,7.38,89.31,1,29.44,7+ days
carrot,room_temp,0.1951,21.53,79.2,1,2.72,2-4 days
carrot,room_temp,0.1582,31.54,37.94,1,2.49,2-4 days
carrot,freezer,0.7482,-18.66,63.49,1,105.11,7+ days
carrot,refrigerator,0.3576,7.12,93.51,1,12.61,7+ days
carrot,room_temp,0.4247,23.46,50.86,1,3.09,2-4 days
carrot,room_temp,0.2461,36.02,46.16,1,2.65,2-4 days
carrot,room_temp,0.2237,23.28,71.92,1,2.23,2-4 days
carrot,freezer,0.7701,-10.91,56.05,1,80.94,7+ days
carrot,refrigerator,0.4992,5.02,80.17,1,17.3,7+ days
carrot,room_temp,0.104,26.48,75.91,1,1.92,1-2 days
carrot,room_temp,0.0746,26.32,66.61,1,2.04,2-4 days
carrot,room_temp,0.313,23.22,53.14,1,3.58,2-4 days
carrot,freezer,0.7344,-19.43,51.76,1,102.47,7+ days
carrot,room_temp,0.2431,34.88,58.16,1,1.89,1-2 days
carrot,room_temp,0.0636,21.16,61.62,1,1.83,1-2 days
carrot,refrigerator,0.2982,3.02,87.13,1,14.27,7+ days
carrot,refrigerator,0.2186,3.68,88.99,1,11.77,7+ days
carrot,freezer,0.5163,-17.54,54.57,1,78.61,7+ days
carrot,room_temp,0.5278,24.61,66.66,1,3.46,2-4 days
carrot,room_temp,0.3447,27.42,92.11,1,3.1,2-4 days
carrot,freezer,0.705,-14.22,66.95,1,96.18,7+ days
carrot,refrigerator,0.6192,4.11,92.14,1,22.78,7+ days
carrot,refrigerator,0.1692,5.4,89.44,1,12.6,7+ days
carrot,room_temp,0.4701,26.53,58.19,1,3.34,2-4 days
carrot,room_temp,0.4577,32.58,72.72,1,3.43,2-4 days
carrot,room_temp,0.1007,41.15,48.14,1,0.91,0-1 days
carrot,refrigerator,0.812,2.16,81.54,1,24.8,7+ days
carrot,refrigerator,0.4957,6.64,84.81,1,15.97,7+ days
carrot,room_temp,0.2852,18.79,62.89,1,3.35,2-4 days
carrot,room_temp,0.4062,26.76,93.96,1,2.89,2-4 days
carrot,refrigerator,0.8316,2.38,90.4,1,27.72,7+ days
carrot,room_temp,0.2881,26.85,85.17,1,3.11,2-4 days
carrot,room_temp,0.4944,28.54,65.26,1,3.3,2-4 days
carrot,room_temp,0.2792,40.18,90.11,1,1.63,1-2 days
carrot,refrigerator,0.2511,3.42,80.36,1,10.77,7+ days
carrot,room_temp,0.1658,22.7,58.58,1,2.64,2-4 days
carrot,room_temp,0.2855,22.39,42.46,1,2.63,2-4 days
carrot,room_temp,0.1994,25.79,60.13,1,3.34,2-4 days
carrot,refrigerator,0.807,3.16,92.13,1,21.05,7+ days
carrot,refrigerator,0.7751,5.44,94.43,1,22.3,7+ days
carrot,freezer,0.6281,-16.66,54.25,1,96.46,7+ days
carrot,refrigerator,0.3227,6.63,89.23,1,14.76,7+ days
carrot,room_temp,0.1779,36.56,89.59,1,0.76,0-1 days
carrot,room_temp,0.3619,37.8,52.28,1,2.99,2-4 days
carrot,room_temp,0.2634,31.75,80.84,1,2.28,2-4 days
carrot,room_temp,0.1804,30.97,38.11,1,2.16,2-4 days
carrot,refrigerator,0.8467,7.29,93.42,1,21.43,7+ days
carrot,room_temp,0.2115,31.77,61.45,1,1.74,1-2 days
carrot,room_temp,0.0753,26.25,87.3,1,2.28,2-4 days
carrot,refrigerator,0.7695,3.54,81.14,1,19.91,7+ days
carrot,room_temp,0.2321,37.86,57.47,1,1.93,1-2 days
carrot,room_temp,0.4922,37.92,45.64,1,2.15,2-4 days
carrot,room_temp,0.5391,32.85,37.14,1,3.06,2-4 days
carrot,refrigerator,0.2963,3.59,93.59,1,12.58,7+ days
carrot,refrigerator,0.7583,3.87,81.2,1,26.26,7+ days
carrot,refrigerator,0.784,4.13,87.83,1,22.1,7+ days
carrot,refrigerator,0.4183,2.64,92.32,1,17.27,7+ days
carrot,room_temp,0.1627,36.48,84.05,1,1.55,1-2 days
carrot,refrigerator,0.1053,2.76,81.79,1,10.26,7+ days
carrot,room_temp,0.412,34.02,88.83,1,3.08,2-4 days
carrot,refrigerator,0.3988,5.99,80.12,1,16.93,7+ days
carrot,room_temp,0.2998,36.35,91.13,1,2.22,2-4 days
carrot,room_temp,0.3198,32.77,84.34,1,1.62,1-2 days
carrot,refrigerator,0.7946,7.46,93.36,1,26.85,7+ days
carrot,room_temp,0.226,33.4,83.98,1,2.21,2-4 days
carrot,room_temp,0.232,21.91,43.96,1,3.63,2-4 days
carrot,refrigerator,0.7375,3.94,81.98,1,23.64,7+ days
carrot,room_temp,0.3962,37.9,63.35,1,2.95,2-4 days
carrot,refrigerator,0.7932,6.64,85.11,1,24.56,7+ days
carrot,refrigerator,0.8929,3.85,89.36,1,23.81,7+ days
carrot,refrigerator,0.6899,2.86,80.03,1,18.96,7+ days
carrot,room_temp,0.0561,22.03,81.28,1,1.9,1-2 days
carrot,refrigerator,0.0349,7.59,89.64,1,8.5,7+ days
carrot,freezer,0.62,-12.43,50.14,1,78.26,7+ days
carrot,room_temp,0.2727,25.2,60.95,1,3.44,2-4 days
carrot,freezer,0.6668,-12.17,51.88,1,71.12,7+ days
carrot,room_temp,0.1625,37.47,82.26,1,1.64,1-2 days
carrot,room_temp,0.1622,19.2,63.96,1,2.3,2-4 days
carrot,freezer,0.8691,-10.89,55.52,1,114.61,7+ days
carrot,room_temp,0.6688,22.52,66.33,1,5.41,4-7 days
carrot,refrigerator,0.4013,5.3,93.48,1,16.43,7+ days
carrot,freezer,0.6165,-17.82,54.53,1,72.04,7+ days
carrot,room_temp,0.6285,27.88,47.18,1,3.34,2-4 days
carrot,refrigerator,0.5042,3.06,83.78,1,14.93,7+ days
carrot,room_temp,0.2877,28.22,57.09,1,2.56,2-4 days
carrot,refrigerator,0.2523,6.49,85.03,1,10.91,7+ days
carrot,room_temp,0.2601,36.41,46.98,1,1.49,1-2 days
carrot,freezer,0.9128,-12.2,54.93,1,123.74,7+ days
carrot,room_temp,0.2842,33.89,40.7,1,3.04,2-4 days
carrot,room_temp,0.2874,25.38,50.8,1,3.19,2-4 days
carrot,refrigerator,0.4844,5.04,93.7,1,15.16,7+ days
carrot,refrigerator,0.7658,4.95,82.56,1,26.44,7+ days
carrot,refrigerator,0.1397,3.08,91.41,1,10.6,7+ days
carrot,room_temp,0.2665,37.66,65.12,1,1.22,1-2 days
carrot,room_temp,0.1654,22.29,63.26,1,2.97,2-4 days
carrot,freezer,0.7453,-17.38,69.92,1,87.49,7+ days
carrot,room_temp,0.4253,29.82,58.2,1,3.68,2-4 days
carrot,room_temp,0.3963,38.54,51.29,1,3.17,2-4 days
carrot,room_temp,0.3473,24.47,59.24,1,3.77,2-4 days
carrot,room_temp,0.128,30.89,44.85,1,1.35,1-2 days
carrot,room_temp,0.4071,31.81,55.53,1,2.23,2-4 days
carrot,refrigerator,0.5513,7.79,88.2,1,20.18,7+ days
carrot,room_temp,0.1867,27.88,63.58,1,1.93,1-2 days
carrot,refrigerator,0.6782,7.44,93.67,1,23.72,7+ days
carrot,refrigerator,0.6831,5.31,80.89,1,18.3,7+ days
carrot,refrigerator,0.3457,5.94,94.97,1,14.11,7+ days
carrot,room_temp,0.2919,18.04,88.95,1,3.02,2-4 days
carrot,room_temp,0.1907,19.92,53.41,1,2.43,2-4 days
carrot,room_temp,0.4945,34.16,84.75,1,2.79,2-4 days
carrot,freezer,0.7895,-18.05,65.51,1,104.62,7+ days
carrot,room_temp,0.1354,35.52,93.12,1,0.95,0-1 days
carrot,room_temp,0.2954,41.32,83.61,1,0.73,0-1 days
carrot,freezer,0.7473,-12.37,61.46,1,109.62,7+ days
carrot,refrigerator,0.2576,4.62,83.06,1,11.01,7+ days
carrot,freezer,0.4797,-16.88,68.24,1,60.1,7+ days
carrot,room_temp,0.2936,23.54,93.17,1,2.81,2-4 days
carrot,refrigerator,0.9434,7.67,84.28,1,22.2,7+ days
carrot,room_temp,0.2588,32.02,91.69,1,2.61,2-4 days
carrot,freezer,0.8815,-14.53,53.79,1,87.11,7+ days
carrot,refrigerator,0.6827,6.61,94.51,1,24.61,7+ days
carrot,room_temp,0.0674,26.27,83.14,1,1.75,1-2 days
carrot,room_temp,0.0461,38.68,70.52,1,1.38,1-2 days
carrot,refrigerator,0.1911,6.13,80.57,1,10.06,7+ days
carrot,room_temp,0.3428,31.09,75.86,1,3.37,2-4 days
carrot,room_temp,0.3938,24.52,63.4,1,3.81,2-4 days
carrot,room_temp,0.5221,37.97,74.75,1,1.89,1-2 days
carrot,room_temp,0.1694,29.87,81.06,1,1.8,1-2 days
carrot,refrigerator,0.4594,5.64,82.18,1,14.78,7+ days
carrot,room_temp,0.3006,38.91,74.25,1,1.06,1-2 days
carrot,room_temp,0.3401,29.9,47.77,1,3.74,2-4 days
carrot,refrigerator,0.1606,4.42,93.57,1,9.79,7+ days
carrot,room_temp,0.1945,21.38,91.37,1,2.5,2-4 days
carrot,room_temp,0.0454,41.57,45.23,1,0.5,0-1 days
carrot,refrigerator,0.7555,5.23,80.71,1,23.87,7+ days
carrot,freezer,0.695,-10.47,60.14,1,77.81,7+ days
carrot,room_temp,0.0766,25.74,85.54,1,1.56,1-2 days
carrot,freezer,0.7348,-11.51,58.42,1,110.98,7+ days
carrot,room_temp,0.1197,32.77,82.79,1,1.51,1-2 days
carrot,room_temp,0.4557,23.75,91.71,1,3.11,2-4 days
carrot,refrigerator,0.7456,7.13,88.67,1,23.02,7+ days
carrot,room_temp,0.1886,25.39,48.36,1,2.13,2-4 days
carrot,room_temp,0.3545,21.27,54.93,1,4.14,4-7 days
carrot,room_temp,0.3201,25.2,79.47,1,3.41,2-4 days
carrot,room_temp,0.2692,20.73,50.79,1,3.71,2-4 days
carrot,refrigerator,0.8108,6.16,92.39,1,26.16,7+ days
carrot,refrigerator,0.7287,4.7,82.05,1,23.95,7+ days
carrot,refrigerator,0.6791,4.99,92.54,1,24.43,7+ days
carrot,refrigerator,0.1568,7.39,87.57,1,9.66,7+ days
carrot,room_temp,0.1652,23.32,83.31,1,2.75,2-4 days
carrot,room_temp,0.0766,29.46,58.66,1,2.41,2-4 days
carrot,room_temp,0.3885,22.7,40.58,1,3.7,2-4 days
carrot,freezer,0.9114,-19.6,54.56,1,116.15,7+ days
carrot,freezer,0.5963,-13.25,59.97,1,82.98,7+ days
carrot,refrigerator,0.3486,6.33,90.87,1,12.97,7+ days
carrot,refrigerator,0.1933,2.13,81.94,1,10.4,7+ days
carrot,refrigerator,0.7158,3.53,86.13,1,21.14,7+ days
carrot,freezer,0.372,-18.87,59.28,1,61.67,7+ days
carrot,refrigerator,0.369,3.88,82.45,1,16.46,7+ days
carrot,room_temp,0.3213,30.57,59.36,1,2.85,2-4 days
carrot,room_temp,0.425,39.6,44.09,1,2.6,2-4 days
carrot,room_temp,0.2677,19.18,40.2,1,3.31,2-4 days
carrot,refrigerator,0.7072,7.74,82.04,1,24.6,7+ days
carrot,freezer,0.6697,-12.08,68.96,1,85.65,7+ days
carrot,room_temp,0.2655,38.73,83.92,1,1.61,1-2 days
carrot,room_temp,0.2764,39.91,57.73,1,1.36,1-2 days
carrot,room_temp,0.2906,29.3,47.36,1,2.63,2-4 days
carrot,room_temp,0.3389,24.79,59.17,1,2.98,2-4 days
carrot,refrigerator,0.1891,7.38,84.75,1,9.67,7+ days
carrot,room_temp,0.2863,20.9,66.33,1,3.8,2-4 days
carrot,refrigerator,0.8289,3.07,91.69,1,24.52,7+ days
carrot,freezer,0.5632,-10.35,57.67,1,76.22,7+ days
carrot,freezer,0.4738,-17.72,63.67,1,62.55,7+ days
carrot,room_temp,0.1402,39.22,39.4,1,1.72,1-2 days
carrot,refrigerator,0.3079,4.32,85.09,1,12.26,7+ days
carrot,room_temp,0.2298,20.74,52.89,1,3.5,2-4 days
carrot,refrigerator,0.1199,7.71,92.66,1,9.26,7+ days
carrot,refrigerator,0.8605,3.03,92.73,1,28.32,7+ days
carrot,room_temp,0.054,23.37,77.35,1,1.63,1-2 days
carrot,room_temp,0.1862,32.65,36.58,1,1.82,1-2 days
carrot,refrigerator,0.7485,3.12,89.95,1,23.89,7+ days
carrot,room_temp,0.3089,41.73,44.41,1,2.11,2-4 days
carrot,refrigerator,0.7862,7.3,87.31,1,22.8,7+ days
carrot,room_temp,0.4622,25.2,80.2,1,3.4,2-4 days
carrot,room_temp,0.5392,37.76,56.1,1,2.36,2-4 days
carrot,refrigerator,0.3777,5.91,89.83,1,17.06,7+ days
carrot,room_temp,0.2088,22.29,65.88,1,3.25,2-4 days
carrot,room_temp,0.1155,27.94,90.16,1,1.42,1-2 days
carrot,room_temp,0.2506,29.57,40.29,1,3.24,2-4 days
carrot,refrigerator,0.05,6.21,80.3,1,9.55,7+ days
carrot,room_temp,0.3237,29.54,45.13,1,2.93,2-4 days
carrot,refrigerator,0.2256,6.19,82.84,1,12.37,7+ days
carrot,refrigerator,0.9148,7.07,86.04,1,29.07,7+ days
carrot,room_temp,0.2847,19.89,67.81,1,3.06,2-4 days
carrot,refrigerator,0.7479,6.92,92.7,1,25.77,7+ days
carrot,freezer,0.8665,-14.32,57.07,1,107.38,7+ days
carrot,refrigerator,0.8577,7.18,89.83,1,24.32,7+ days
carrot,room_temp,0.024,39.37,62.27,1,1.18,1-2 days
carrot,freezer,0.853,-11.45,64.75,1,85.3,7+ days
carrot,room_temp,0.2469,34.37,70.41,1,2.87,2-4 days
carrot,refrigerator,0.502,2.05,83.37,1,16.43,7+ days
carrot,refrigerator,0.4535,7.12,86.79,1,19.39,7+ days
carrot,freezer,0.7467,-15.84,66.06,1,74.82,7+ days
carrot,room_temp,0.2013,39.51,59.65,1,1.17,1-2 days
carrot,refrigerator,0.937,3.26,80.57,1,29.26,7+ days
carrot,refrigerator,0.6181,4.1,89.95,1,22.42,7+ days
carrot,room_temp,0.2068,31.59,85.77,1,1.47,1-2 days
carrot,freezer,0.5963,-12.83,68.32,1,88.76,7+ days
carrot,freezer,0.9196,-13.54,60.51,1,115.16,7+ days
carrot,room_temp,0.2741,33.65,45.53,1,1.63,1-2 days
carrot,freezer,0.9288,-11.39,54.36,1,120.04,7+ days
carrot,room_temp,0.0897,31.45,36.62,1,1.92,1-2 days
carrot,freezer,0.7453,-19.79,54.34,1,87.47,7+ days
carrot,refrigerator,0.3713,5.08,89.75,1,13.38,7+ days
carrot,room_temp,0.2503,37.59,38.41,1,1.97,1-2 days
carrot,room_temp,0.333,32.98,82.98,1,1.61,1-2 days
carrot,refrigerator,0.19,2.57,86.8,1,10.47,7+ days
carrot,refrigerator,0.0471,3.33,92.69,1,9.22,7+ days
carrot,freezer,0.6097,-19.1,63.89,1,74.0,7+ days
carrot,freezer,0.9304,-17.68,63.5,1,94.98,7+ days
carrot,room_temp,0.2233,32.57,78.93,1,1.83,1-2 days
carrot,refrigerator,0.3327,3.89,80.45,1,14.43,7+ days
carrot,refrigerator,0.5997,4.97,81.73,1,20.11,7+ days
carrot,room_temp,0.3286,32.44,93.07,1,2.53,2-4 days
carrot,room_temp,0.2993,40.83,76.0,1,1.17,1-2 days
carrot,room_temp,0.465,30.73,68.36,1,2.87,2-4 days
carrot,room_temp,0.2517,34.54,93.91,1,1.07,1-2 days
carrot,room_temp,0.1867,24.14,78.41,1,2.83,2-4 days
carrot,room_temp,0.1501,38.88,87.06,1,1.39,1-2 days
carrot,refrigerator,0.1566,6.34,84.23,1,13.38,7+ days
carrot,room_temp,0.096,36.03,45.02,1,1.61,1-2 days
carrot,room_temp,0.1551,23.74,64.63,1,2.74,2-4 days
carrot,refrigerator,0.2073,5.05,83.4,1,10.51,7+ days
carrot,refrigerator,0.3301,2.39,90.26,1,11.79,7+ days
carrot,room_temp,0.1531,29.5,79.53,1,2.39,2-4 days
carrot,room_temp,0.2056,31.06,60.01,1,1.73,1-2 days
carrot,freezer,0.2731,-16.51,69.85,1,68.87,7+ days
carrot,refrigerator,0.9397,3.01,84.16,1,28.95,7+ days
carrot,room_temp,0.478,24.38,48.25,1,4.11,4-7 days
carrot,room_temp,0.1986,38.33,81.1,1,1.74,1-2 days
carrot,room_temp,0.4782,23.43,52.14,1,4.43,4-7 days
carrot,room_temp,0.0458,30.4,35.44,1,1.47,1-2 days
carrot,freezer,0.3665,-12.22,67.83,1,53.7,7+ days
carrot,refrigerator,0.3306,2.67,90.49,1,13.68,7+ days
carrot,room_temp,0.039,33.9,56.95,1,1.75,1-2 days
cauliflower,refrigerator,0.0955,6.57,83.69,0,6.79,4-7 days
cauliflower,freezer,0.6215,-12.83,60.94,0,87.11,7+ days
cauliflower,refrigerator,0.2603,3.25,90.44,0,5.56,4-7 days
cauliflower,refrigerator,0.1544,5.67,86.34,0,4.66,4-7 days
cauliflower,room_temp,0.2668,41.33,38.6,0,1.9,1-2 days
cauliflower,freezer,0.9183,-12.28,57.55,0,117.78,7+ days
cauliflower,room_temp,0.3905,23.17,46.85,0,4.1,4-7 days
cauliflower,freezer,0.5758,-11.36,60.54,0,95.78,7+ days
cauliflower,refrigerator,0.1075,7.06,90.02,0,5.84,4-7 days
cauliflower,room_temp,0.3174,36.49,45.17,0,1.81,1-2 days
cauliflower,room_temp,0.1679,39.54,62.57,0,1.31,1-2 days
cauliflower,room_temp,0.1696,28.95,64.5,0,2.5,2-4 days
cauliflower,room_temp,0.1074,25.61,48.77,0,2.49,2-4 days
cauliflower,room_temp,0.5086,32.02,47.97,0,3.59,2-4 days
cauliflower,room_temp,0.5232,23.24,80.52,0,4.5,4-7 days
cauliflower,refrigerator,0.3924,6.0,85.88,0,6.62,4-7 days
cauliflower,room_temp,0.5331,29.07,92.06,0,3.37,2-4 days
cauliflower,refrigerator,0.2078,2.48,89.44,0,5.97,4-7 days
cauliflower,room_temp,0.065,32.55,35.9,0,1.7,1-2 days
cauliflower,room_temp,0.3185,37.94,49.26,0,1.68,1-2 days
cauliflower,room_temp,0.087,33.95,55.71,0,1.18,1-2 days
cauliflower,refrigerator,0.6543,3.21,89.14,0,15.33,7+ days
cauliflower,room_temp,0.272,39.61,87.87,0,1.63,1-2 days
cauliflower,refrigerator,0.9126,6.32,89.37,0,19.06,7+ days
cauliflower,refrigerator,0.2461,4.77,91.89,0,6.79,4-7 days
cauliflower,room_temp,0.5026,19.56,68.43,0,3.77,2-4 days
cauliflower,refrigerator,0.6938,3.25,92.05,0,15.59,7+ days
cauliflower,refrigerator,0.4189,2.89,88.18,0,10.37,7+ days
cauliflower,room_temp,0.3082,30.47,66.8,0,3.07,2-4 days
cauliflower,refrigerator,0.7954,7.99,86.51,0,12.0,7+ days
cauliflower,room_temp,0.3361,39.3,38.56,0,2.16,2-4 days
cauliflower,freezer,0.904,-18.73,56.08,0,84.59,7+ days
cauliflower,room_temp,0.2421,27.45,55.6,0,2.17,2-4 days
cauliflower,room_temp,0.6557,33.85,55.05,0,4.82,4-7 days
cauliflower,refrigerator,0.1127,3.48,80.95,0,5.93,4-7 days
cauliflower,refrigerator,0.0767,7.31,82.83,0,5.52,4-7 days
cauliflower,refrigerator,0.5905,6.98,94.28,0,14.97,7+ days
cauliflower,refrigerator,0.2772,4.65,92.27,0,8.73,7+ days
cauliflower,freezer,0.7133,-12.77,65.32,0,81.15,7+ days
cauliflower,room_temp,0.2164,30.3,69.67,0,3.1,2-4 days
cauliflower,room_temp,0.6051,30.62,45.89,0,4.85,4-7 days
cauliflower,room_temp,0.3722,34.19,47.45,0,2.7,2-4 days
cauliflower,refrigerator,0.6979,2.66,89.41,0,10.95,7+ days
cauliflower,freezer,0.4487,-11.36,56.97,0,69.8,7+ days
cauliflower,refrigerator,0.1384,7.61,90.92,0,5.42,4-7 days
cauliflower,room_temp,0.3259,31.28,78.52,0,2.28,2-4 days
cauliflower,room_temp,0.2632,23.06,43.65,0,3.43,2-4 days
cauliflower,room_temp,0.1665,27.88,56.93,0,2.39,2-4 days
cauliflower,room_temp,0.3603,20.09,42.07,0,3.4,2-4 days
cauliflower,room_temp,0.4187,40.38,53.24,0,2.35,2-4 days
cauliflower,refrigerator,0.7131,2.21,92.6,0,11.19,7+ days
cauliflower,room_temp,0.4621,32.33,40.35,0,3.97,2-4 days
cauliflower,refrigerator,0.4281,7.23,92.03,0,12.47,7+ days
cauliflower,room_temp,0.1801,36.56,79.15,0,1.63,1-2 days
cauliflower,room_temp,0.1302,22.48,43.32,0,2.76,2-4 days
cauliflower,room_temp,0.2563,29.77,67.0,0,2.68,2-4 days
cauliflower,refrigerator,0.6291,6.69,82.97,0,12.36,7+ days
cauliflower,refrigerator,0.6263,7.96,88.7,0,8.01,7+ days
cauliflower,refrigerator,0.728,3.03,80.02,0,10.49,7+ days
cauliflower,refrigerator,0.8207,6.22,91.9,0,18.06,7+ days
cauliflower,freezer,0.7449,-14.92,64.53,0,88.2,7+ days
cauliflower,room_temp,0.2869,26.36,55.94,0,3.42,2-4 days
cauliflower,room_temp,0.2573,41.14,74.18,0,1.61,1-2 days
cauliflower,refrigerator,0.5308,4.06,90.58,0,9.56,7+ days
cauliflower,refrigerator,0.2676,2.84,80.82,0,6.42,4-7 days
cauliflower,room_temp,0.0287,22.63,64.99,0,1.64,1-2 days
cauliflower,freezer,0.7125,-10.81,58.92,0,97.54,7+ days
cauliflower,freezer,0.6228,-13.68,68.45,0,82.96,7+ days
cauliflower,refrigerator,0.3192,3.88,81.42,0,10.54,7+ days
cauliflower,refrigerator,0.7352,4.04,88.15,0,17.24,7+ days
cauliflower,refrigerator,0.2685,4.93,80.95,0,9.07,7+ days
cauliflower,room_temp,0.1365,32.11,47.33,0,2.01,2-4 days
cauliflower,refrigerator,0.0945,4.05,94.53,0,6.97,4-7 days
cauliflower,refrigerator,0.9352,6.86,91.29,0,19.42,7+ days
cauliflower,room_temp,0.3285,20.11,86.28,0,2.51,2-4 days
cauliflower,refrigerator,0.1386,3.02,84.73,0,5.63,4-7 days
cauliflower,refrigerator,0.9274,4.27,88.5,0,18.97,7+ days
cauliflower,room_temp,0.1057,41.84,61.13,0,1.48,1-2 days
cauliflower,refrigerator,0.1574,5.48,91.22,0,7.8,7+ days
cauliflower,room_temp,0.4441,30.52,41.7,0,3.97,2-4 days
cauliflower,refrigerator,0.8892,3.02,82.97,0,15.21,7+ days
cauliflower,room_temp,0.3732,22.0,50.96,0,4.12,4-7 days
cauliflower,room_temp,0.4838,27.46,90.0,0,3.04,2-4 days
cauliflower,refrigerator,0.4034,3.98,80.13,0,6.58,4-7 days
cauliflower,freezer,0.8212,-12.29,62.82,0,84.78,7+ days
cauliflower,refrigerator,0.8684,2.55,86.49,0,14.1,7+ days
cauliflower,refrigerator,0.2488,4.45,90.11,0,5.86,4-7 days
cauliflower,refrigerator,0.442,7.61,80.39,0,10.67,7+ days
cauliflower,room_temp,0.3368,32.44,67.92,0,2.65,2-4 days
cauliflower,room_temp,0.0747,26.32,94.65,0,1.87,1-2 days
cauliflower,room_temp,0.1578,39.24,70.18,0,1.51,1-2 days
cauliflower,refrigerator,0.184,5.09,84.16,0,4.84,4-7 days
cauliflower,refrigerator,0.8351,2.65,88.12,0,16.24,7+ days
cauliflower,room_temp,0.3056,39.32,83.42,0,1.1,1-2 days
cauliflower,room_temp,0.141,28.9,48.51,0,1.77,1-2 days
cauliflower,freezer,0.8085,-14.3,57.75,0,97.16,7+ days
cauliflower,freezer,0.5703,-16.6,63.36,0,65.52,7+ days
cauliflower,refrigerator,0.5959,5.29,90.47,0,14.61,7+ days
cauliflower,refrigerator,0.4617,3.85,89.93,0,11.96,7+ days
cauliflower,room_temp,0.6959,25.77,74.24,0,5.67,4-7 days
cauliflower,freezer,0.7231,-14.13,52.48,0,78.01,7+ days
cauliflower,room_temp,0.2223,41.75,86.87,0,1.35,1-2 days
cauliflower,refrigerator,0.3702,4.99,92.92,0,7.98,7+ days
cauliflower,room_temp,0.2073,25.26,64.81,0,2.83,2-4 days
cauliflower,refrigerator,0.6907,2.38,94.47,0,14.85,7+ days
